INFO 2021-02-12 09:41:35,790 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.filters.js HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,791 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.actions.js HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,791 basehttp 154 "GET /static/xadmin/js/xadmin.page.list.js HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,791 basehttp 154 "GET /static/xadmin/js/xadmin.page.form.js HTTP/1.1" 304 0
INFO 2021-02-12 09:41:35,804 basehttp 154 "GET /static/xadmin/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.0.3 HTTP/1.1" 304 0
INFO 2021-02-12 09:41:38,647 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 10177
INFO 2021-02-12 09:41:38,667 basehttp 154 "GET /static/xadmin/css/xadmin.page.dashboard.css HTTP/1.1" 304 0
INFO 2021-02-12 09:41:38,674 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 09:41:38,675 basehttp 154 "GET /static/xadmin/js/xadmin.page.dashboard.js HTTP/1.1" 304 0
INFO 2021-02-12 09:41:38,675 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.portal.js HTTP/1.1" 304 0
INFO 2021-02-12 09:44:39,247 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-12 09:44:43,485 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 13980
INFO 2021-02-12 09:44:43,513 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 09:44:43,514 basehttp 154 "GET /static/xadmin/js/xadmin.plugin.themes.js HTTP/1.1" 200 3489
INFO 2021-02-12 09:44:43,514 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.effect.js HTTP/1.1" 200 31918
INFO 2021-02-12 10:11:54,289 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 13980
INFO 2021-02-12 10:11:54,309 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 10:16:37,233 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-12 10:17:08,572 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-12 10:18:53,581 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-12 10:19:18,844 autoreload 578 Watching for file changes with StatReloader
INFO 2021-02-12 10:19:23,179 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 13980
INFO 2021-02-12 10:19:23,220 basehttp 154 "GET /xadmin/jsi18n/ HTTP/1.1" 200 7722
INFO 2021-02-12 10:19:49,514 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 13980
